event_count,unique_products,avg_price,active_days,user_id
1.313922299111944,1.327616294013244,0.3319028702526553,-0.6348500117433021,user_1
-0.015620679507105361,-0.008973411923036316,-0.6334126521084714,-0.7676369652264194,user_10
-1.3451636581261546,-1.3455631178593168,0.4046860378525846,0.69301952308787,user_100
-1.3451636581261546,-1.3455631178593168,-0.9976918004289173,-0.7676369652264194,user_1000
-0.45880167238012176,-0.45450331390179644,-0.5886043792100125,1.2241673370203388,user_1001
-0.015620679507105361,-0.008973411923036316,-2.1711356952313725,0.9585934300541044,user_1002
-1.3451636581261546,-1.3455631178593168,2.6848216111828203,-1.0332108721926538,user_1003
-0.45880167238012176,-0.45450331390179644,1.1632779876794694,0.4274456161216355,user_1004
-0.015620679507105361,-0.008973411923036316,-1.3739844100237604,0.9585934300541044,user_1005
-1.788344650999171,-1.7910930198380768,-1.6623074806093043,-2.361080407023826,user_1006
-0.015620679507105361,-0.008973411923036316,0.31836350563090476,1.2241673370203388,user_1007
-0.015620679507105361,-0.008973411923036316,-0.540598975488529,0.69301952308787,user_1008
0.8707413062389274,0.8820863920344839,-0.5415124414379641,1.356954290503456,user_1009
0.42756031336591105,0.43655649005572383,0.2167334985595898,1.2241673370203388,user_101
-0.9019826652531382,-0.9000332158805566,1.8161062663406218,-0.6348500117433021,user_1010
-0.9019826652531382,-0.9000332158805566,0.8824794775157927,0.2946586626385183,user_1011
0.42756031336591105,0.43655649005572383,-0.6272767444683235,-0.9004239187095366,user_1012
0.42756031336591105,0.43655649005572383,-0.7553234486430183,0.029084755672283864,user_1013
0.42756031336591105,0.43655649005572383,-0.7885865269027753,0.9585934300541044,user_1014
1.313922299111944,1.327616294013244,0.4264846571004838,1.2241673370203388,user_1015
-0.015620679507105361,-0.008973411923036316,0.7636366348013218,0.16187170915540108,user_1016
2.643465277730993,2.6642059999495245,-0.7710742354800518,0.16187170915540108,user_1017
-0.9019826652531382,-0.9000332158805566,0.9470679789910494,-0.7676369652264194,user_1018
-0.9019826652531382,-0.9000332158805566,2.709688184250792,0.8258064765709872,user_1019
-0.9019826652531382,-0.9000332158805566,1.0584831440358657,-0.10370219781083334,user_102
0.42756031336591105,0.43655649005572383,-1.380540142923499,1.4897412439865731,user_1020
0.42756031336591105,0.43655649005572383,1.5125403094069167,-0.5020630582601849,user_1021
-0.45880167238012176,-0.45450331390179644,1.3311273558882917,0.2946586626385183,user_1022
-1.3451636581261546,-1.3455631178593168,0.9893734474573417,-0.10370219781083334,user_1023
-0.9019826652531382,-0.9000332158805566,-0.8223340189235963,-0.6348500117433021,user_1024
1.313922299111944,1.327616294013244,-0.023051313167300632,-0.5020630582601849,user_1025
-0.9019826652531382,-0.9000332158805566,1.2031613873404396,0.5602325696047527,user_1026
-0.45880167238012176,-0.45450331390179644,-1.0190060059157517,-1.165997825675771,user_1027
-1.3451636581261546,-1.3455631178593168,1.1836233656441753,-0.7676369652264194,user_1028
-0.015620679507105361,-0.008973411923036316,-0.3555529187619194,0.2946586626385183,user_1029
-0.9019826652531382,-0.9000332158805566,1.0436277886965566,-1.165997825675771,user_103
-0.9019826652531382,-0.9000332158805566,-0.5904612986274258,0.029084755672283864,user_1030
0.42756031336591105,0.43655649005572383,-0.712372095161972,0.69301952308787,user_1031
1.313922299111944,1.327616294013244,-0.5933274133803912,1.4897412439865731,user_1032
-0.9019826652531382,-0.9000332158805566,0.5408063047116867,0.2946586626385183,user_1033
1.313922299111944,1.327616294013244,-0.6168214807920156,0.69301952308787,user_1034
-1.788344650999171,-1.7910930198380768,2.386422734367135,-2.361080407023826,user_1035
1.7571032919849603,1.7731461959920043,-0.2566463935028095,0.69301952308787,user_1036
1.313922299111944,1.327616294013244,-0.3610510149500007,1.356954290503456,user_1037
0.42756031336591105,0.43655649005572383,-0.14625387973135212,0.16187170915540108,user_1038
-0.45880167238012176,-0.45450331390179644,0.6585188486503422,-0.10370219781083334,user_1039
0.8707413062389274,0.8820863920344839,0.6003199953567442,0.69301952308787,user_104
0.42756031336591105,0.43655649005572383,-1.8013342300347932,0.9585934300541044,user_1040
0.42756031336591105,0.43655649005572383,0.38143417732149215,-0.10370219781083334,user_1041
-0.015620679507105361,-0.008973411923036316,-0.3501274846379975,-0.7676369652264194,user_1042
-0.45880167238012176,-0.45450331390179644,-2.3305562639976745,0.8258064765709872,user_1043
1.313922299111944,1.327616294013244,-1.307474400629615,0.4274456161216355,user_1044
-1.3451636581261546,-1.3455631178593168,-0.14609240847766344,-2.228293453540709,user_1045
0.8707413062389274,0.8820863920344839,-0.4591621020570129,-1.165997825675771,user_1046
-0.9019826652531382,-0.9000332158805566,0.9196178658640657,-0.10370219781083334,user_1047
-1.788344650999171,-1.7910930198380768,-4.7799944468199245,-2.361080407023826,user_1048
1.7571032919849603,1.7731461959920043,-2.0060259559601263,1.2241673370203388,user_1049
-0.015620679507105361,-0.008973411923036316,-0.6925111309583308,0.2946586626385183,user_105
-0.015620679507105361,-0.008973411923036316,0.34122783515314525,-0.5020630582601849,user_1050
-0.9019826652531382,-0.9000332158805566,1.1359893458061736,-0.10370219781083334,user_1051
-0.45880167238012176,-0.45450331390179644,-1.1466490319562272,-1.4315717326420054,user_1052
-0.9019826652531382,-0.9000332158805566,-0.06890914921473218,0.5602325696047527,user_1053
-0.45880167238012176,-0.45450331390179644,1.5282837566415113,0.029084755672283864,user_1054
-0.9019826652531382,-0.9000332158805566,1.0797973495227016,1.0913803835372216,user_1055
-1.788344650999171,-1.7910930198380768,2.4484276957833813,-2.361080407023826,user_1056
-0.45880167238012176,-0.45450331390179644,-0.4701652146297617,-1.0332108721926538,user_1057
0.42756031336591105,0.43655649005572383,1.9110513635092474,1.2241673370203388,user_1059
0.42756031336591105,0.43655649005572383,-0.1336591219436762,0.16187170915540108,user_106
-1.788344650999171,-1.7910930198380768,1.5028520341856288,-2.361080407023826,user_1060
-0.9019826652531382,-0.9000332158805566,-0.2126185649971768,-0.7676369652264194,user_1061
-0.9019826652531382,-0.9000332158805566,0.43584998981439566,-1.5643586861251226,user_1062
3.0866462706040094,3.1097359019282846,0.2912524821366657,1.356954290503456,user_1063
-0.45880167238012176,-0.45450331390179644,1.5958594763099985,-1.0332108721926538,user_1064
-0.015620679507105361,-0.008973411923036316,-0.8192337708527836,0.2946586626385183,user_1065
0.42756031336591105,0.43655649005572383,0.018931212791617,-0.36927610477706774,user_1066
-0.45880167238012176,-0.45450331390179644,1.3279786664413744,0.16187170915540108,user_1067
1.313922299111944,1.327616294013244,0.751041877013646,0.8258064765709872,user_1068
-0.9019826652531382,-0.9000332158805566,-0.295937731900258,-2.228293453540709,user_1069
-0.9019826652531382,-0.9000332158805566,-1.1733725244416142,-0.23648915129395057,user_107
-0.015620679507105361,-0.008973411923036316,-0.9763775949420829,-0.23648915129395057,user_1070
0.8707413062389274,0.8820863920344839,-0.4768778053187977,-0.23648915129395057,user_1071
-0.45880167238012176,-0.45450331390179644,0.15012660641323106,1.356954290503456,user_1072
0.8707413062389274,0.8820863920344839,0.6710444044721509,0.9585934300541044,user_1073
-0.45880167238012176,-0.45450331390179644,-1.5380553508962802,-0.36927610477706774,user_1074
-0.45880167238012176,-0.45450331390179644,-0.25290564279236843,1.356954290503456,user_1075
0.8707413062389274,0.8820863920344839,0.5473112895031229,1.0913803835372216,user_1077
-0.015620679507105361,-0.008973411923036316,-0.4627052427093691,-1.165997825675771,user_1078
-1.788344650999171,-1.7910930198380768,1.659802092770502,-2.361080407023826,user_1079
-0.015620679507105361,-0.008973411923036316,-0.20441582530982022,-0.5020630582601849,user_108
-0.45880167238012176,-0.45450331390179644,-0.2822126753367655,-0.6348500117433021,user_1080
-1.3451636581261546,-1.3455631178593168,0.16683888116995357,-2.0955065000575916,user_1081
0.42756031336591105,0.43655649005572383,0.11710573503400536,-0.5020630582601849,user_1082
2.2002842848579767,2.2186760979707643,-0.35516538775306744,0.9585934300541044,user_1083
-0.015620679507105361,-0.008973411923036316,0.08216335573589169,0.029084755672283864,user_1084
-0.9019826652531382,-0.9000332158805566,0.6470543896384843,-0.10370219781083334,user_1086
0.8707413062389274,0.8820863920344839,0.4032327965693906,0.69301952308787,user_1087
-0.9019826652531382,-0.9000332158805566,0.4167963818791945,0.9585934300541044,user_1088
1.7571032919849603,1.7731461959920043,0.12119634012743889,0.69301952308787,user_1089
1.313922299111944,1.327616294013244,1.0642153735417956,1.2241673370203388,user_109
0.42756031336591105,0.43655649005572383,0.09676035706930024,0.9585934300541044,user_1090
-1.3451636581261546,-1.3455631178593168,0.8542220081203683,-0.10370219781083334,user_1091
-0.015620679507105361,-0.008973411923036316,-0.48266308966522287,-0.36927610477706774,user_1092
2.2002842848579767,2.2186760979707643,-0.2006373979735162,1.2241673370203388,user_1093
0.42756031336591105,0.43655649005572383,-0.40121698930492566,0.4274456161216355,user_1094
-0.45880167238012176,-0.45450331390179644,-0.16062482130959527,-0.9004239187095366,user_1095
-0.45880167238012176,-0.45450331390179644,0.0057713056160331126,0.9585934300541044,user_1096
2.2002842848579767,2.2186760979707643,-1.7616123016275114,0.5602325696047527,user_1097
-0.45880167238012176,-0.45450331390179644,-1.376745568461827,-0.36927610477706774,user_1098
2.2002842848579767,2.2186760979707643,0.05067646126670536,-0.7676369652264194,user_1099
-0.015620679507105361,-0.008973411923036316,-0.888795586941635,1.0913803835372216,user_11
-1.3451636581261546,-1.3455631178593168,0.712773189889557,-1.5643586861251226,user_110
-0.015620679507105361,-0.008973411923036316,-1.7425263994415727,-0.36927610477706774,user_1100
-1.3451636581261546,-1.3455631178593168,-0.7550005061356416,-1.6971456396082398,user_1101
-0.45880167238012176,-0.45450331390179644,0.11863971194404337,0.4274456161216355,user_1102
0.8707413062389274,0.8820863920344839,-0.4601309295791416,1.0913803835372216,user_1103
-1.788344650999171,-1.7910930198380768,0.7549171871021619,-2.361080407023826,user_1104
0.8707413062389274,0.8820863920344839,0.09556085632761702,0.8258064765709872,user_1105
0.8707413062389274,0.8820863920344839,0.7813523380631067,-0.10370219781083334,user_1106
-1.3451636581261546,-1.3455631178593168,-0.64310092732976,-1.165997825675771,user_1107
2.643465277730993,2.6642059999495245,-1.594049177913863,0.69301952308787,user_1108
-0.015620679507105361,-0.008973411923036316,0.5140666651009316,1.2241673370203388,user_1109
2.2002842848579767,2.2186760979707643,-0.3834551513992298,0.69301952308787,user_111
0.8707413062389274,0.8820863920344839,-0.27162477455921546,0.8258064765709872,user_1110
-0.45880167238012176,-0.45450331390179644,-0.008034486574303439,-0.36927610477706774,user_1111
0.42756031336591105,0.43655649005572383,-0.7973059746019352,0.16187170915540108,user_1112
-0.015620679507105361,-0.008973411923036316,0.17110172226732018,-0.36927610477706774,user_1113
0.42756031336591105,0.43655649005572383,0.7654128185918898,-0.36927610477706774,user_1114
-0.9019826652531382,-0.9000332158805566,-1.0477478890722407,0.029084755672283864,user_1115
